ROW_ID,temp_cpu,temp_h,temp_p,humidity,pressure,pitch,roll,yaw,mag_x,mag_y,mag_z,accel_x,accel_y,accel_z,gyro_x,gyro_y,gyro_z,reset,time_stamp
30756,32.27,28.07,25.56,44.97,1007.8,1.3,52.01,210.56,-42.686419,19.258405,-16.734528,-0.00063,0.018922,0.014545,-5.8e-05,-8.9e-05,-0.000173,0,2016-02-20 00:53:00
30757,32.23,28.06,25.56,44.98,1007.82,0.97,51.98,211.72,-41.799995,19.478895,-17.195445,-0.000634,0.018781,0.014853,0.0005,0.000568,-3.8e-05,0,2016-02-20 00:53:10
30758,32.21,28.07,25.56,44.89,1007.81,1.72,51.99,211.89,-41.25564,19.652702,-16.789482,-0.000644,0.018945,0.014571,0.000204,0.00053,0.000114,0,2016-02-20 00:53:20
30759,32.27,28.05,25.56,45.09,1007.79,1.44,51.83,212.62,-40.759902,19.855336,-17.083277,-0.000592,0.018546,0.014752,0.000515,0.000254,-6.7e-05,0,2016-02-20 00:53:30
30760,32.26,28.06,25.56,45.16,1007.82,1.81,51.8,213.2,-39.941699,19.915734,-17.198372,-0.000674,0.018792,0.014712,0.000689,0.000512,-3.8e-05,0,2016-02-20 00:53:41
30761,32.31,28.06,25.56,45.07,1007.81,1.49,52.13,213.9,-39.349943,19.946776,-17.571326,-0.000632,0.018781,0.014593,9.1e-05,2.7e-05,-1e-06,0,2016-02-20 00:53:50
30762,32.27,28.06,25.56,44.99,1007.81,1.44,51.85,214.58,-38.451284,20.146779,-17.533021,-0.000632,0.018693,0.014475,-0.000372,-0.000289,-1.5e-05,0,2016-02-20 00:54:10
30763,32.23,28.07,25.56,44.83,1007.81,1.26,52.07,215.62,-37.270007,20.3896,-17.909255,-0.000681,0.018654,0.014636,-0.000362,-0.000445,0.000171,0,2016-02-20 00:54:20
30764,32.26,28.07,25.56,44.92,1007.8,1.78,51.75,216.32,-36.776239,20.473462,-17.911565,-0.001168,0.018693,0.014888,-0.000714,-0.000794,0.000181,0,2016-02-20 00:54:30
30765,32.18,28.07,25.56,45.03,1007.79,1.74,51.7,216.41,-36.240044,20.588543,-17.472129,-0.000603,0.018452,0.014535,-0.000715,-0.000515,5.1e-05,0,2016-02-20 00:54:40
30766,32.28,28.06,25.56,44.89,1007.78,2.0,51.53,217.11,-35.814967,20.834804,-17.775583,-0.000644,0.018659,0.014776,-0.000216,-0.00017,-1.6e-05,0,2016-02-20 00:54:51
30767,32.2,28.07,25.56,45.0,1007.83,1.36,51.94,218.03,-34.991704,20.991123,-18.048564,-0.000681,0.018889,0.014904,-0.000365,2e-06,5.5e-05,0,2016-02-20 00:55:00
30768,32.25,28.07,25.56,44.94,1007.8,1.53,51.59,218.51,-34.557229,20.791127,-18.056557,-0.000658,0.018534,0.014734,0.000144,-0.000105,0.000269,0,2016-02-20 00:55:11
30769,32.28,28.06,25.56,44.86,1007.78,1.64,51.83,218.93,-33.873719,20.732681,-18.12652,-0.000626,0.018839,0.014602,-2e-05,-0.000158,2.1e-05,0,2016-02-20 00:55:20
30770,32.3,28.06,25.56,44.93,1007.82,0.54,52.1,219.66,-33.038199,20.780264,-18.202003,-0.00072,0.018627,0.014744,-0.000249,-0.000368,-1.8e-05,0,2016-02-20 00:55:31
30771,32.24,28.07,25.56,44.99,1007.82,0.6,52.06,220.33,-32.393383,20.944857,-18.179858,-0.000617,0.018599,0.014633,-0.000534,-0.000596,0.000174,0,2016-02-20 00:55:40
30772,32.28,28.07,25.56,44.95,1007.82,0.66,51.87,221.05,-31.797277,21.017303,-18.405723,-0.000694,0.018647,0.014842,-0.000256,-4.4e-05,-4.3e-05,0,2016-02-20 00:55:50
30773,32.18,28.07,25.56,44.93,1007.82,1.66,51.82,221.11,-31.293727,20.778911,-17.956362,-0.000628,0.018812,0.014686,-4e-05,-8.4e-05,0.000166,0,2016-02-20 00:56:01
30774,32.28,28.07,25.56,45.04,1007.79,1.6,51.65,221.82,-30.650996,20.834108,-18.353199,-0.000697,0.018658,0.014775,-0.00035,-0.000338,-5.8e-05,0,2016-02-20 00:56:10
30775,32.22,28.08,25.56,44.99,1007.79,1.43,51.8,222.61,-30.00368,20.977392,-18.381648,-0.000665,0.018728,0.014746,-2.9e-05,-0.000107,9.4e-05,0,2016-02-20 00:56:21
30776,32.3,28.07,25.56,44.85,1007.77,1.31,51.47,223.29,-29.419936,20.92956,-18.378978,-0.000697,0.018412,0.014906,0.000139,0.000227,0.000256,0,2016-02-20 00:56:30
30777,32.23,28.07,25.56,44.83,1007.77,1.42,51.87,224.06,-28.793192,21.104356,-18.509912,-0.000682,0.019034,0.014628,0.000166,0.00031,0.000257,0,2016-02-20 00:56:41
30778,32.23,28.08,25.56,44.98,1007.77,1.85,51.66,224.94,-27.967311,21.21325,-18.433089,-0.000523,0.018616,0.014644,0.000236,0.000279,7e-05,0,2016-02-20 00:56:50
30779,32.23,28.07,25.56,44.97,1007.76,0.84,52.09,225.73,-27.386276,21.263462,-18.624479,-0.000598,0.01884,0.014577,-0.000242,0.000173,2e-05,0,2016-02-20 00:57:00
30780,32.27,28.07,25.56,44.91,1007.73,1.85,51.82,226.99,-26.34644,21.35493,-18.94764,-0.000654,0.018633,0.014762,-0.000505,-0.00025,2.2e-05,0,2016-02-20 00:57:11
30781,32.29,28.06,25.56,44.92,1007.73,1.65,51.58,227.86,-25.640711,21.242258,-18.889093,-0.000697,0.018739,0.014895,-0.000583,-0.000589,0.000152,0,2016-02-20 00:57:20
30782,32.23,28.07,25.56,44.95,1007.72,1.34,52.03,227.91,-25.278897,20.967968,-18.693299,-0.000663,0.018891,0.014664,2.8e-05,0.000141,0.000166,0,2016-02-20 00:57:31
30783,32.21,28.07,25.56,44.9,1007.73,1.32,52.07,228.26,-24.800325,20.866063,-18.715069,-0.000692,0.018882,0.014855,0.000405,0.000546,0.000224,0,2016-02-20 00:57:40
30784,32.25,28.08,25.56,44.74,1007.74,1.15,52.02,229.27,-23.998766,21.022884,-18.647293,-0.000679,0.018724,0.014502,0.000581,0.000813,0.000161,0,2016-02-20 00:57:50
30785,32.27,28.08,25.56,44.86,1007.72,1.21,52.12,229.96,-23.364811,21.074176,-18.497695,-0.000612,0.01878,0.014424,0.000127,0.000519,3.1e-05,0,2016-02-20 00:58:00
30786,32.17,28.05,25.56,45.02,1007.71,1.19,52.04,230.35,-22.848587,21.055424,-18.173924,-0.000665,0.018647,0.01476,-0.000235,-0.000146,-5e-05,0,2016-02-20 00:58:10
30787,32.29,28.06,25.55,44.79,1007.72,0.97,52.12,230.98,-22.310416,21.120234,-18.143697,-0.00065,0.018836,0.01467,-0.000346,-0.000423,0.000379,0,2016-02-20 00:58:20
30788,32.31,28.08,25.55,44.86,1007.71,1.44,51.92,231.94,-21.664065,21.098328,-18.124992,-0.00124,0.018622,0.014624,-0.000279,0.000191,0.000207,0,2016-02-20 00:58:30
30789,32.31,28.08,25.55,44.73,1007.69,1.33,52.14,232.79,-20.960924,21.085444,-18.372083,-0.000669,0.018754,0.014564,0.000388,0.000218,-0.00019,0,2016-02-20 00:58:41
30790,32.32,28.07,25.55,44.93,1007.7,1.47,51.94,233.26,-20.530528,21.060681,-18.141572,-0.000741,0.018595,0.01468,0.000497,0.000465,3.5e-05,0,2016-02-20 00:58:50
30791,32.24,28.05,25.55,44.84,1007.68,1.66,52.03,234.29,-19.922152,20.976467,-18.346684,-0.000674,0.018594,0.014696,0.000451,0.000464,-3.9e-05,0,2016-02-20 00:59:01
30792,32.29,28.06,25.55,44.84,1007.69,1.41,51.91,234.69,-19.404955,20.930424,-17.970977,-0.00059,0.018759,0.014813,0.000114,1e-05,2.5e-05,0,2016-02-20 00:59:10
30793,32.24,28.06,25.55,44.94,1007.71,1.63,51.85,236.23,-18.567624,20.994412,-18.400754,-0.000607,0.018756,0.014628,-0.0002,-0.000271,-1.8e-05,0,2016-02-20 00:59:21
30794,32.32,28.06,25.55,44.84,1007.68,1.25,52.15,237.0,-17.806906,20.483903,-18.456644,-0.00064,0.018902,0.014638,0.000647,0.00028,0.000212,0,2016-02-20 00:59:30
30795,32.22,28.06,25.55,44.97,1007.71,1.14,51.97,237.65,-17.454328,20.563031,-18.373941,-0.000648,0.018734,0.014802,0.000174,4.2e-05,0.000317,0,2016-02-20 00:59:40
30796,32.27,28.06,25.55,45.03,1007.7,1.42,52.11,238.39,-17.049758,20.59532,-18.565414,-0.000583,0.018881,0.014648,0.000287,-0.000261,0.000212,0,2016-02-20 00:59:50
30797,32.24,28.06,25.55,44.75,1007.68,1.48,52.01,238.36,-16.918949,20.483603,-18.344401,-0.000723,0.018723,0.014722,0.000319,0.000121,7.5e-05,0,2016-02-20 01:00:00
30798,32.29,28.07,25.55,44.78,1007.69,1.5,51.84,239.28,-16.28553,20.420441,-18.322149,-0.000688,0.018749,0.014571,0.000413,0.00043,0.000117,0,2016-02-20 01:00:11
30799,32.18,28.07,25.55,44.7,1007.72,1.35,51.99,240.19,-15.511174,20.163596,-18.320881,-0.001253,0.018998,0.014829,0.000614,0.00034,0.000163,0,2016-02-20 01:00:20
30800,32.25,28.08,25.55,44.88,1007.73,2.08,51.67,240.86,-15.14356,20.267586,-18.028429,-0.000736,0.018679,0.014704,0.000664,0.000695,0.000407,0,2016-02-20 01:00:31
30801,32.23,28.06,25.55,44.96,1007.72,1.65,51.77,241.88,-14.478563,20.091965,-18.342589,-0.000648,0.018688,0.014789,0.000413,0.000435,0.000269,0,2016-02-20 01:00:40
30802,32.24,28.07,25.55,44.97,1007.72,1.05,51.97,243.03,-13.862285,20.023302,-18.588742,-0.000641,0.018891,0.014545,-0.000293,0.000421,0.000444,0,2016-02-20 01:00:50
30803,32.26,28.06,25.55,44.92,1007.73,1.56,51.81,243.27,-13.585452,19.990502,-18.296665,-0.000668,0.018643,0.014751,-0.000142,0.000419,1e-05,0,2016-02-20 01:01:00
30804,32.25,28.08,25.55,45.01,1007.68,1.47,52.11,244.67,-12.733128,19.918935,-18.239239,-0.000651,0.018819,0.014567,0.000196,0.000291,9.1e-05,0,2016-02-20 01:01:10
30805,32.27,28.06,25.55,44.84,1007.7,1.5,51.96,245.31,-12.321352,19.84566,-18.318851,-0.00076,0.018846,0.014759,-0.000318,-0.000187,0.000208,0,2016-02-20 01:01:21
30806,32.23,28.07,25.55,44.85,1007.71,2.24,51.48,246.3,-11.715285,19.796232,-17.957707,-0.00062,0.018622,0.01472,-0.00036,-0.000798,0.000303,0,2016-02-20 01:01:30
30807,32.31,28.06,25.55,44.95,1007.69,1.31,51.67,246.63,-11.421415,19.515238,-17.776709,-0.000708,0.018764,0.015026,8.3e-05,0.000292,7.6e-05,0,2016-02-20 01:01:41
30808,32.32,28.07,25.55,44.91,1007.72,1.24,52.04,247.38,-10.931439,19.408628,-17.873693,-0.000648,0.018891,0.014875,0.000189,0.000325,6.9e-05,0,2016-02-20 01:01:50
30809,32.29,28.07,25.55,44.76,1007.73,1.64,52.0,248.09,-10.642525,19.389627,-17.869366,-0.000679,0.018957,0.014784,0.000368,0.00035,-2.8e-05,0,2016-02-20 01:02:00
30810,32.26,28.07,25.55,44.98,1007.7,1.5,51.9,248.63,-10.074806,19.139573,-17.420334,-0.000662,0.018786,0.01469,-0.000196,1.5e-05,-8.2e-05,0,2016-02-20 01:02:11
30811,32.28,28.07,25.55,44.69,1007.71,1.09,52.0,250.23,-9.358795,19.021515,-17.610456,-0.000544,0.018668,0.014678,0.000146,0.000285,5.2e-05,0,2016-02-20 01:02:20
30812,32.25,28.07,25.55,44.73,1007.72,1.63,51.73,250.93,-9.126172,19.105665,-17.960527,-0.000714,0.01852,0.01477,0.000341,0.000795,6.3e-05,0,2016-02-20 01:02:31
30813,32.27,28.06,25.55,44.71,1007.69,1.1,52.11,251.57,-8.628846,18.890074,-17.772579,-0.000659,0.018826,0.014751,-0.000282,-0.000156,-6e-05,0,2016-02-20 01:02:40
30814,32.24,28.07,25.55,44.99,1007.72,0.75,52.08,252.85,-7.895756,18.600804,-17.672393,-0.000641,0.018871,0.014575,-0.000228,-0.000279,-0.000171,0,2016-02-20 01:02:51
30815,32.25,28.06,25.55,44.92,1007.72,1.63,51.66,254.37,-7.219824,18.459832,-17.510031,-0.000684,0.018766,0.014687,0.000369,0.000383,1.3e-05,0,2016-02-20 01:03:00
30816,32.2,28.06,25.55,44.96,1007.72,1.64,51.9,254.78,-6.989689,18.321676,-17.653029,-0.000741,0.018884,0.014693,0.000226,0.000191,-0.00018,0,2016-02-20 01:03:10
30817,32.29,28.04,25.55,44.71,1007.73,1.57,51.82,255.5,-6.561473,18.126293,-17.645333,-0.000704,0.018703,0.014776,0.00025,0.000235,-0.000114,0,2016-02-20 01:03:21
30818,32.3,28.05,25.55,44.83,1007.74,1.89,51.81,255.83,-6.440778,18.144748,-17.451946,-0.000674,0.018864,0.014786,3.9e-05,0.000343,-0.00024,0,2016-02-20 01:03:30
30819,32.25,28.08,25.55,44.92,1007.72,1.18,51.97,256.5,-5.960335,17.722916,-17.221628,-0.00115,0.018582,0.01474,0.000625,0.000405,2e-06,0,2016-02-20 01:03:41
30820,32.25,28.08,25.55,45.05,1007.75,1.49,51.97,256.76,-5.87439,17.704493,-17.259119,-0.000594,0.018795,0.014722,0.000606,0.00065,-6.7e-05,0,2016-02-20 01:03:50
30821,32.25,28.08,25.55,45.08,1007.75,1.33,51.97,257.99,-5.237419,17.601602,-17.083506,-0.000637,0.018904,0.014836,0.000271,0.000191,0.000136,0,2016-02-20 01:04:01
30822,32.29,28.07,25.54,44.85,1007.73,1.4,51.78,259.27,-4.630631,17.60331,-17.067788,-0.000601,0.01896,0.014853,-0.000208,-7.7e-05,5.8e-05,0,2016-02-20 01:04:10
30823,32.3,28.05,25.54,45.0,1007.7,1.54,51.92,260.71,-4.010766,17.410071,-17.134191,-0.000626,0.018898,0.014793,-2.4e-05,2e-06,0.000287,0,2016-02-20 01:04:20
30824,32.25,28.06,25.54,44.93,1007.72,1.38,51.98,261.47,-3.709495,17.384435,-17.106414,-0.000698,0.018814,0.01459,0.0001,7e-06,-4.8e-05,0,2016-02-20 01:04:30
30825,32.3,28.05,25.54,44.92,1007.72,1.55,51.97,262.07,-3.397437,17.111409,-17.033951,-0.000672,0.01875,0.014618,-0.000113,0.000251,-0.000155,0,2016-02-20 01:04:40
30826,32.21,28.06,25.54,44.81,1007.72,1.62,51.96,262.68,-3.095618,16.770872,-16.636149,-0.000712,0.01879,0.014684,0.000227,0.000395,0.000216,0,2016-02-20 01:04:50
30827,32.27,28.06,25.54,44.92,1007.71,1.62,51.73,263.81,-2.544666,16.643824,-16.571157,-0.000661,0.018911,0.014895,-0.000513,-0.00028,0.000169,0,2016-02-20 01:05:00
30828,32.25,28.06,25.54,44.93,1007.74,1.95,51.73,264.99,-2.088163,16.602574,-16.205744,-0.000744,0.018709,0.01469,0.000255,0.000152,0.000289,0,2016-02-20 01:05:11
30829,32.27,28.06,25.54,45.15,1007.73,1.4,52.14,266.08,-1.639211,16.526189,-16.358651,-0.000659,0.018942,0.014589,0.000178,-4.2e-05,0.000187,0,2016-02-20 01:05:20
30830,32.23,28.06,25.54,44.88,1007.7,1.52,52.27,267.04,-1.235262,16.447465,-16.240049,-0.000704,0.018875,0.014626,-9.7e-05,-6.2e-05,0.000174,0,2016-02-20 01:05:31
30831,32.22,28.06,25.54,44.9,1007.7,1.82,51.91,268.2,-0.793151,16.236174,-16.215094,-0.000721,0.018954,0.014671,-0.000436,2.5e-05,5e-05,0,2016-02-20 01:05:40
30832,32.31,28.07,25.54,44.95,1007.71,1.03,51.79,268.83,-0.476347,15.927509,-16.093728,-0.000588,0.018725,0.014578,-0.000337,-3.2e-05,0.000329,0,2016-02-20 01:05:50
30833,32.28,28.07,25.54,45.07,1007.72,1.16,51.97,269.66,-0.14759,15.869206,-16.192625,-0.000722,0.018705,0.014713,0.000287,-0.000118,0.000247,0,2016-02-20 01:06:00
30834,32.24,28.07,25.54,44.76,1007.71,1.62,52.1,270.28,0.022047,15.769365,-16.145293,-0.000681,0.018922,0.014562,1.5e-05,-0.000289,0.00012,0,2016-02-20 01:06:10
30835,32.25,28.08,25.54,44.88,1007.72,0.84,52.06,271.01,0.395953,15.622287,-15.96864,-0.000724,0.019038,0.014622,-0.000336,-0.00041,0.000176,0,2016-02-20 01:06:21
30836,32.24,28.07,25.54,45.04,1007.73,1.23,52.11,272.25,0.86371,15.633238,-15.61897,-0.000597,0.018911,0.014718,-0.000297,-0.000604,1e-06,0,2016-02-20 01:06:30
30837,32.25,28.07,25.54,44.88,1007.72,1.34,51.91,272.99,1.090037,15.450449,-15.514561,-0.000678,0.018574,0.014452,-0.000439,-0.00063,0.000108,0,2016-02-20 01:06:41
30838,32.27,28.07,25.54,45.02,1007.71,1.67,52.01,273.84,1.49594,15.407386,-15.612951,-0.000659,0.018828,0.014746,-0.000575,-0.000726,0.000259,0,2016-02-20 01:06:50
30839,32.22,28.06,25.54,44.98,1007.73,1.51,51.97,274.74,1.715518,15.113342,-15.456958,-0.000604,0.0187,0.014548,-0.000508,-0.000378,0.000174,0,2016-02-20 01:07:00
30840,32.24,28.06,25.54,45.02,1007.71,0.68,52.0,275.52,2.130021,15.027909,-15.474057,-0.000556,0.018742,0.014716,-0.000702,-0.000443,0.000111,0,2016-02-20 01:07:10
30841,32.29,28.07,25.54,45.0,1007.7,1.01,51.8,276.79,2.510214,15.010739,-15.384775,-0.000622,0.018763,0.014745,-0.000428,-0.000525,0.000126,0,2016-02-20 01:07:20
30842,32.31,28.06,25.54,45.0,1007.73,1.38,51.9,276.85,2.578823,14.955674,-15.547048,-0.000659,0.018871,0.014864,-0.001008,-0.000796,-7.8e-05,0,2016-02-20 01:07:31
30843,32.22,28.08,25.54,45.11,1007.77,1.43,51.92,277.97,3.009077,15.011537,-15.538966,-0.000648,0.018869,0.014629,-0.000752,-0.000738,-5.8e-05,0,2016-02-20 01:07:40
30844,32.17,28.05,25.54,45.06,1007.74,1.27,52.0,278.56,3.145715,14.717832,-14.974613,-0.000633,0.018861,0.014626,0.000342,0.000323,0.000283,0,2016-02-20 01:07:51
30845,32.21,28.06,25.54,45.04,1007.74,2.09,52.03,279.54,3.407761,14.433784,-14.642411,-0.000628,0.018927,0.014474,-0.000239,3.9e-05,2.2e-05,0,2016-02-20 01:08:00
30846,32.25,28.06,25.54,45.02,1007.74,1.91,52.05,280.15,3.577563,14.427015,-14.325305,-0.000692,0.018735,0.014473,9e-05,0.00029,3.5e-05,0,2016-02-20 01:08:11
30847,32.22,28.07,25.54,44.94,1007.73,1.52,52.02,281.23,3.955424,14.309965,-14.222253,-0.000667,0.018804,0.014684,0.000353,0.000466,1e-06,0,2016-02-20 01:08:20
30848,32.21,28.05,25.54,44.87,1007.75,1.34,51.95,282.2,4.346466,14.268535,-14.318873,-0.000739,0.018895,0.014704,0.000847,0.000897,2.7e-05,0,2016-02-20 01:08:30
30849,32.23,28.07,25.54,44.78,1007.72,1.43,52.07,282.59,4.483278,14.225944,-14.426357,-0.000655,0.018836,0.014694,0.000839,0.000786,-5.3e-05,0,2016-02-20 01:08:41
30850,32.25,28.06,25.54,45.12,1007.74,1.63,52.05,283.45,4.781218,13.740709,-14.284933,-0.000639,0.01896,0.014674,0.000642,0.000417,2.6e-05,0,2016-02-20 01:08:50
30851,32.25,28.07,25.54,45.0,1007.73,1.25,51.94,284.79,5.235555,13.743186,-14.38065,-0.000648,0.018836,0.014776,0.000803,0.000218,6.9e-05,0,2016-02-20 01:09:01
30852,32.29,28.07,25.54,45.07,1007.69,1.01,51.93,285.84,5.534356,13.571947,-13.944847,-0.00063,0.018779,0.014729,7e-06,0.000127,0.000101,0,2016-02-20 01:09:10
30853,32.24,28.06,25.54,45.01,1007.72,1.52,52.06,286.57,5.754799,13.443649,-14.126185,-0.000586,0.018786,0.0145,0.000451,-0.000161,-0.000104,0,2016-02-20 01:09:20
